number,title,state,labels,milestone,user,assignee,assignees,created_at,updated_at,closed_at,body
1193,Rubberband select makes scroll jump to the top in certain conditions,closed,bug,,cmdcolin,,,2020-09-10T23:12:46Z,2020-10-03T23:17:24Z,2020-10-03T23:17:24Z,"Here is a link with a spreadsheet with location links

https://s3.amazonaws.com/jbrowse.org/code/jb2/alpha/master/index.html?session=eJydU02P2jAQ_SvI54Ack7ZLbi0r2lURrQhapK44mHhILDk2ss2yLMp_7zgJLMtyqHohzLyZ9-bLR6J5BSQlM9j3MnBOGt1jlNE-HfVjumAsTUZpHA_uvnz-QyJScVtITVIaEWH5HuxSCl-SdHiXRORZwt6R9OlIpEDKkSvh56j4_g3z_GEbVLKtBS7QD_4RgxEwm40D__uloSxBFqUnaZIEQwoIQWOjvTUKiTdcOegAsF7mXM3ByVf4wbVQ8C5gIpUH-yF3c-U-Emv2k51SC3jxwewKnV94I-K8lbpYmInUoTFSRyQ3alfpViX0vEJfZUTIFdJtFT9gnqy2xvqlfOVWBHJUh8zsbA7BWiuzxm9dN2XBolUeZ4-YqQwXKPnWEnfjRnGG65pKjZHe7uBUx8k721VrsCSNsWZQkHsQX52Daq0ODyLMGLXc2w66_rP2n3RTVAVxokbkYpsMq8pBqdblm3GRmOEszlZe2jiNKR0MGKVXAEuHlPaT4F_hYFzWldd1GIIbmeEtmeRahgUZ5GPh9wOWNNinFruptjpvsNXpHsEc78hUvW6KeOLc83Yt58PosDqw3oOVz-9a6HimJuceX9JtCkSz5qD-kaXH_odnderwvj3HX1aEy3iiURyx1dVFudPOHd7r-DwYDOPd-czamsoiHpE6kO-lKMCHJ4TqPPeovbx05UZrnDnW_6Cd5zqHBqj_Apk9fAE

These steps I believe can create a reproducible scroll jump

1) Make the window a bit smaller than full screen. I have window.innerWidth=1378 window.innerHeight=668. I think smaller height especially triggers it
2) Click on the spreadsheet location for chr1:1-200
3) This autoscrolls the page down and creates a new LGV at the bottom
4) Then click and drag on the overview rubberband bar

This will make the page scroll jump up to the top which is mildly disorienting


"
1192,Format non-JS/TS files in pre-commit hook,closed,,,garrettjstevens,garrettjstevens,garrettjstevens,2020-09-10T22:50:16Z,2020-09-11T18:05:24Z,2020-09-11T18:05:19Z,"When writing JS/TS code, ESLint gives us feedback about the Prettier formatting. For non-JS/TS code, though, we don't get that feedback, although Prettier is able to format several different file types.

This adds a pre-commit git hook that checks if any of the changed files are not JS/TS files and runs Prettier on them if there are any. If all the changed files are JS/TS files, the hook doesn't add noticeable time when committing.

This will also help with files that have auto-generated content, like CHANGELOG files.

The hook also keeps the existing behavior of regenerating the CLI docs if any files in `products/jbrowse-cli` change."
1191,Add locstring sort,closed,,,cmdcolin,,,2020-09-10T22:26:43Z,2020-09-11T17:50:57Z,2020-09-11T17:50:54Z,"I replaced this older PR for sorting with a new approach that stores cell.extendedData on LocString cells

This is facilitated by

a) ImportUtils, which performs a parseLocString on all rows when LocString column type is detected
b) the derivation callbacks for generated LocString columns

This has fairly good behavior on both importing and the generated columns that we have

It would not work if someone manually changed their column to LocString and it was not previously guessed to be a LocString column. The SpreadsheetModel.setColumnType would need to be able to handle this if that was the case

Nevertheless, this is basically working nicely for the simple circumstances we are using now


The alternative would be using parseLocString maybe as a computed property but it requires a lot of work for example to parseLocString properly (access to assemblyManager isValidRefName for example), so storing in extendedData seemed nicer"
1190, LGV CenterAt ,closed,,,teresam856,,,2020-09-10T21:59:22Z,2020-09-11T18:03:17Z,2020-09-11T18:03:14Z,"In this PR:
[Issue 1164](https://github.com/GMOD/jbrowse-components/issues/1164)

OverViewRubberBand.tsx
- Modified globalMouseUp effect to handle the clicking of the LGV overview bar at a specific location.
- Implementation gets triggered when startX is defined but no mouseDragging has occurred

index.ts
- Modified the centerAt() action of the Linear Genome View Model in order to scroll and center the view to the location that was clicked. 

<img width=""1370"" alt=""centerAt"" src=""https://user-images.githubusercontent.com/45598764/92813409-f841b380-f375-11ea-9ff1-2210974482cf.png"">
"
1189,Use noEmit: false to get lib output and fix cli build,closed,,,cmdcolin,,,2020-09-10T19:38:35Z,2020-09-10T19:45:31Z,2020-09-10T19:45:17Z,"Fixes #1187 


This uses noEmit: false in the CLI but an alternative would be to remove noEmit: true in root tsconfig.json

No sure the ramifications of that, but seems a little more straightforward. I think using --noEmit as a CLI option is a bit better when we want noEmit"
1188,Click and drag on overview bar not producing expected navigation with multiple displayed regions,closed,bug,,cmdcolin,,,2020-09-10T17:39:10Z,2020-09-11T18:06:03Z,2020-09-11T18:06:03Z,"
Using

```
MODEL.views[0].setDisplayedRegions([{refName: ""ctgA"", start: 0, end: 20000, reversed: false, assemblyName: ""volvox""}, {refName: ""ctgB"", start: 0, end: 2000, reversed: false, assemblyName: ""volvox""}])
```

Dragging over ctgB:500-1500 in the overview bar results in the wrong region being zoomed

Here is a screenshot when I performed this
![t123](https://user-images.githubusercontent.com/6511937/92773648-cb3bd380-f36a-11ea-82c9-2ce9b805260f.png)

Appears reproducible from a plain startup of volvox

Found with @teresam856 while doing work on centerAt
"
1187,Jbrowse-cli broken in release 0.0.1-beta.19,closed,bug,,Akusem,cmdcolin,cmdcolin,2020-09-10T14:42:01Z,2020-09-10T19:53:50Z,2020-09-10T19:45:17Z,"<!-- Please fill out as much of the template as you can. -->

**Describe the bug**
When trying yo use the new version version of Jbrowse-cli, I get errors about the commands not existing.
Example when using the command `jbrowse create ./jbrowse`:
```
    Error: Cannot find module '/path/to/my/home/.config/yarn/global/node_modules/@gmod/jbrowse-cli/lib/commands/create'
    Require stack:
    - /path/to/my/home/.config/yarn/global/node_modules/@oclif/config/lib/plugin.js
    - /path/to/my/home/.config/yarn/global/node_modules/@oclif/config/lib/config.js
    - /path/to/my/home/.config/yarn/global/node_modules/@oclif/config/lib/index.js
    - /path/to/my/home/.config/yarn/global/node_modules/@oclif/command/lib/command.js
    - /path/to/my/home/.config/yarn/global/node_modules/@oclif/command/lib/index.js
    - /path/to/my/home/.config/yarn/global/node_modules/@gmod/jbrowse-cli/bin/run
    Code: MODULE_NOT_FOUND
```
This error is present with all the cli command like add-track or add-assembly.

I've taken a look in /.config/yarn/global/node_modules/@gmod/jbrowse-cli/ and the folder `lib/` is not present. However in the last version working, 0.0.1-beta.17, it was here. 

**To Reproduce**

Describe here the steps to reproduce the behavior, e.g.:
1. Install the last version of jbrowse-cli: `yarn global add @gmod/jbrowse-cli@0.0.1-beta.19`
2. Try to use jbrowse-cli: `jbrowse create ./test_jbrowse`

**Version:**

jbrowse-cli version 0.0.1-beta.19

**Additional Information**
Directory structure of jbrowse-cli downloaded by yarn
```
tree /path/to/my/home/.config/yarn/global/node_modules/@gmod/jbrowse-cli/
├── bin
│   ├── run
│   └── run.cmd
├── CHANGELOG.md
├── oclif.manifest.json
├── package.json
└── README.md
```
"
1186,overview bar contains set of displayed regions instead of assembly-level chromosomes,closed,enhancement,,cmdcolin,teresam856,teresam856,2020-09-09T21:02:45Z,2020-10-30T18:30:39Z,2020-10-30T18:30:39Z,"I know this is somewhat re-jangling things up after they are where they are but I think that if the overview bar was simply the set of displayed regions, also in the orientation of the displayed regions, then it would behave better.


Issues

- The zoomToDisplayedRegions has complex logic for click and drag across discontinuous regions
- The overview bar does not currently draw displayed regions so the polygons being discontinuous results in some weirdness. Potentially this alleviated by drawing the displayed regions on the overview,  but I propose making the displayedregions equal to the overview regions
- The centerAtBase functionality will need to clone zoomToDisplayedRegions functionality to make it work
- Complex display

Here is a current screenshot of how horizontal flipping looks on volvox

Before flip
![localhost_3000__config=test_data_volvox_config json](https://user-images.githubusercontent.com/6511937/92652735-59588100-f2bb-11ea-9ccd-0e57ed97a0a9.png)

After flip, no scrolling done
![localhost_3000__config=test_data_volvox_config json (1)](https://user-images.githubusercontent.com/6511937/92652751-5eb5cb80-f2bb-11ea-9977-25c5e2d7ce23.png)


In my vision, the overview bar would reflect the displayed regions and be horizontally flipped as well which results in:
- no hourglass polygons
- actually can use a single or more simple polygon connecting to the overview

Letting this go a bit further, if there are duplicate displayed regions, those would be duplicated in the overview bar as well. This would make overlapping overview polygons pointing at the same region become expanded, and then makes interacting with the overview bar via click and drags behave more intuitively

Also, when creating a discontinuous displayedRegions, the overview would still present basically a single or simple set of polygons instead of several polygons pointing to discontinuous regions on the assembly

![untitled (3)](https://user-images.githubusercontent.com/6511937/92655000-b275e400-f2be-11ea-8865-7e0d75b6f496.png)


The question might be, why would we remove this useful functionality that locates ourselves in the chromosome. I think that we get

- simplicity of visualization
- simplicity of code
- opportunity to design a different overview where, for example, an entirely different view could take care of displaying the genome context. whole genome overviews are important but my feeling is that ""too much"" is being packed into the header bar"
1185,Add sorting on the locstring column,closed,,,cmdcolin,,,2020-09-09T00:54:52Z,2020-09-11T22:58:02Z,2020-09-10T22:20:26Z,"I noticed sorting a LocString column was not working in spreadsheet, but it was close to working.

I added these steps to help fix it

- ~~Removes some exception throwing in parse loc string, instead returning an undefined result, which is to be handled by code. This is sort of in the ""spirit"" of the robustness principle here https://en.wikipedia.org/wiki/Robustness_principle I really do like exceptions/assertions for truly exceptional things but having unknown refName from parseLocString seems like a normal runtime condition, not an exception~~
- Reduce dependence on isValidRefName in parseLocString. I allow it to be a function that by default just returns true.  In the case of this sort, I think it is better to allow it to be a true identity function. My reasoning was that having isValidRefName in a tight sort loop is unnecessary, and we know it will have a valid locstring format here, so rely on that.
- The above change to allow isValidRefName being a ()=>true callback required removing a check for isValidRefName(prefix) and isValidRefName(location) both being true being a fail condition"
1184,JBrowse release tooling needs to upload built binary to github,closed,bug,,cmdcolin,cmdcolin,cmdcolin,2020-09-08T20:51:36Z,2020-09-13T22:10:47Z,2020-09-13T22:10:47Z,"This was the last build where this worked and I can't quite remember how https://github.com/GMOD/jbrowse-components/releases/tag/%40gmod%2Fjbrowse-web%400.0.1-beta.15

This is needed for `jbrowse create newfolder` to get the latest version
"
1183,"Add ruler for X,Y axes to dotplot",closed,,,cmdcolin,,,2020-09-08T16:17:28Z,2020-09-11T22:57:59Z,2020-09-11T21:43:19Z,"Some experimental dotplot improvements that go somewhat beyond the original PR from #1173

Adds

1) ruler to x and y axis. tries not to draw a grid label over a refname label
2) adds the start coordinate to a refname label if region.start!==0
3) adds a darker background for out of bounds (outside of displayed regions scrolling) similar to lgv out of bounds
4) adds a minimum width for the coordinate area as 100 so that it can accommodate the ruler coordinates
Example screenshots

![t1231](https://user-images.githubusercontent.com/6511937/92502125-6eef7d00-f1cd-11ea-9b33-3cfdb9b618e0.png)

![t124](https://user-images.githubusercontent.com/6511937/92501763-fbe60680-f1cc-11ea-9e20-d26de4991507.png)


This PR is based on the dotplot_popup branch

"
1182,"Current dotplot ""Open linear synteny view"" context hardcodes grape vs peach",closed,bug,,cmdcolin,,,2020-09-04T19:24:49Z,2020-11-05T17:34:03Z,2020-11-05T17:34:03Z,"The ""Open linear synteny view"" from a dotplot is a cool demo I think but it hardcodes the grape vs peach LinearSyntenyTrack

"
1181,Add dotplot ctrl zoom,closed,,,cmdcolin,,,2020-09-04T16:50:42Z,2020-09-04T19:26:19Z,2020-09-04T19:22:00Z,"This adds a ctrl+zoom handle for dotplot similar to linear genome view

Doesn't have the ability to ""zoom to mouse pointer"", same limitation as lgv, but I think this is nice in terms of aided zooming navigation in the dotplot"
1180,Build LinearGenomeView plugin,closed,,,garrettjstevens,garrettjstevens,garrettjstevens,2020-09-04T15:56:51Z,2020-09-11T18:13:08Z,2020-09-11T18:13:05Z,"This enablesbuilding the LinearGenomeView plugin as a standalone entity. By default the package.json's ""main"" still points to `src/index.ts`, but includes yarn scripts for switching over to using `dist/index.js` instead.

If you run e.g. `yarn start` or `yarn build` inside `packages/jbrowse-web/`, it will do the same thing it currently does, but if you run `yarn build` from the root of the project, it will build all the plugins and then use those to build web, desktop, etc.

Also, enabling `""declaration"": true` in the tsconfig for LinearGenomeView required several typescript fixes.

This is a step toward #1160"
1179,Move code linting and format-checking to GitHub Workflows,closed,,,garrettjstevens,garrettjstevens,garrettjstevens,2020-09-04T15:37:48Z,2020-09-09T22:03:50Z,2020-09-09T22:03:44Z,"I think GitHub Workflows have some nice properties, but we probably shouldn't move over to them all at once. This moves some smaller parts of the Travis job to GitHub Workflows so that we can test them out, and easily switch back to Travis if we want to. This includes:

* Runs Prettier over all file types, and sets things up so that the formatting workflow checks not just for JS/TS files, but for JSON, HTML, MD, etc. as well.
* Splits the ESLint config. The resulting `.eslint.js` is the same as the previous `.eslint.json`, but by splitting off a `.eslint.base.json`, the workflow job can run ESLint for every rule except Prettier.
* The lint and format workflows run only on a pull request."
1178,Rubberband guide not accurate,closed,bug,JBrowse-Web 1.0,cmdcolin,teresam856,teresam856,2020-09-03T23:52:51Z,2020-09-23T17:06:26Z,2020-09-23T17:06:25Z,"Set some alternate displayed regions

```
MODEL.views[0].setDisplayedRegions([
{ assemblyName: 'volvox', refName: 'ctgA', start: 5000, end: 10000 },
{ assemblyName: 'volvox', refName: 'ctgA', start: 30000, end: 35000 },
])
```

The coordinate displayed in the popup is not the right bp in either column, should probably use a full pxToBp or something like this. Could display refName too (only when multiple refs are used or always, not sure)

![t1](https://user-images.githubusercontent.com/6511937/92184348-eebcc680-ee1e-11ea-8178-3052bad159f1.png)


"
1177,Travis updates,closed,,,garrettjstevens,garrettjstevens,garrettjstevens,2020-09-03T23:23:53Z,2020-09-04T17:10:25Z,2020-09-04T17:10:21Z,"These are some updates to the Travis build configuration:

* Increase v8 memory size in build step (https://nodejs.org/api/cli.html#cli_max_old_space_size_size_in_megabytes).
  * [This Travis run](https://travis-ci.com/github/GMOD/jbrowse-components/builds/182668859) has some logging that shows the build is running out of memory (I enabled `--stream` in `lerna run` to get this logging). Setting `--max-old-space-size` seems to help.
* Address Travis config validation
![image](https://user-images.githubusercontent.com/25592344/92179976-23228980-ee03-11ea-99c0-bb8cabbad127.png)
  * The ""skip_cleanup"" warnings actually only apply if you're using v2 of travis deploy, which we're not, so we'll continue to ignore those (https://travis-ci.community/t/misleading-dpl-v2-deprecation-warnings-with-v1-config/8153)."
1176,Create Bp Window Size Limit in config,closed,,JBrowse-Web 1.0,peterkxie,,,2020-09-01T23:40:30Z,2020-09-11T20:09:35Z,2020-09-11T18:46:29Z,"closes #1122, creates the addition of a bp window size limit in the config, called maxViewBpPerPx that is defaulted at 100bpPerPx. When view is higher than 100 bpPerPx, a blockMessage appears that looks like
![image](https://user-images.githubusercontent.com/22454194/91916139-369deb00-ec71-11ea-9b94-0691306db808.png)
This notifies the user that the limit has been hit, but they are allowed to force a load which would temporarily raise the limit to match the current bpPerPx (this is in volatile so it does not persist upon refresh). Users can also raise the maxViewBpPerPx in the config if they want to persist a higher or lower limit. Currently message appears on both SNPCoverage and PileupTrack portions, and clicking force load will refresh both tracks at same time

Want feedback most on the message content 'Zoom in to see features, (force load may be slow)', and button message 'force load'. Want to convey that a limit has been reached and pressing the button will temporarily lift the limit and render the track at the current settings, but may fail"
